query_id,query_label,query_uspc,query_png,candidate_id,candidate_label,candidate_uspc,candidate_png,candidate_rank
D1054602,positive,D26,data\processed\D1054602.png,D1055350,positive,D26,data\processed\D1055350.png,2
D1054602,positive,D26,data\processed\D1054602.png,D558388,negative,D26,data\processed\D558388.png,3
D1054602,positive,D26,data\processed\D1054602.png,D1054615,positive,D26,data\processed\D1054615.png,4
D1054602,positive,D26,data\processed\D1054602.png,D1051473,positive,D26,data\processed\D1051473.png,5
D1054615,positive,D26,data\processed\D1054615.png,D1048511,positive,D26,data\processed\D1048511.png,1
D1054615,positive,D26,data\processed\D1054615.png,D26_gen_sparkle,negative,D26,data\processed\D26_gen_sparkle.png,2
D1054615,positive,D26,data\processed\D1054615.png,D1056301,positive,D26,data\processed\D1056301.png,3
D1054615,positive,D26,data\processed\D1054615.png,D550874,negative,D26,data\processed\D550874.png,4
D1054615,positive,D26,data\processed\D1054615.png,D1050503,positive,D26,data\processed\D1050503.png,5
D1054730,positive,D6,data\processed\D1054730.png,D1051626,positive,D6,data\processed\D1051626.png,1
D1054730,positive,D6,data\processed\D1054730.png,D553871,negative,D6,data\processed\D553871.png,2
D1054730,positive,D6,data\processed\D1054730.png,D1055609,positive,D6,data\processed\D1055609.png,3
D1054730,positive,D6,data\processed\D1054730.png,D6_gen_chair,negative,D6,data\processed\D6_gen_chair.png,4
D1054730,positive,D6,data\processed\D1054730.png,D557928,negative,D6,data\processed\D557928.png,5
D1054737,positive,D6,data\processed\D1054737.png,D1050765,positive,D6,data\processed\D1050765.png,1
D1054737,positive,D6,data\processed\D1054737.png,D6_gen_sofa,negative,D6,data\processed\D6_gen_sofa.png,2
D1054737,positive,D6,data\processed\D1054737.png,D1054227,positive,D6,data\processed\D1054227.png,3
D1054737,positive,D6,data\processed\D1054737.png,D1050773,positive,D6,data\processed\D1050773.png,4
D1054737,positive,D6,data\processed\D1054737.png,D6_gen_table,negative,D6,data\processed\D6_gen_table.png,5
D1054822,positive,D8,data\processed\D1054822.png,D1055656,positive,D8,data\processed\D1055656.png,1
D1054822,positive,D8,data\processed\D1054822.png,D1047681,positive,D8,data\processed\D1047681.png,2
D1054822,positive,D8,data\processed\D1054822.png,D1052987,positive,D8,data\processed\D1052987.png,3
D1054822,positive,D8,data\processed\D1054822.png,D553462,negative,D8,data\processed\D553462.png,4
D1054822,positive,D8,data\processed\D1054822.png,D8_gen_wrench,negative,D8,data\processed\D8_gen_wrench.png,5
D1054834,positive,D8,data\processed\D1054834.png,D8_gen_screwdriver,negative,D8,data\processed\D8_gen_screwdriver.png,1
D1054834,positive,D8,data\processed\D1054834.png,D1048868,positive,D8,data\processed\D1048868.png,2
D1054834,positive,D8,data\processed\D1054834.png,D553930,negative,D8,data\processed\D553930.png,3
D1054834,positive,D8,data\processed\D1054834.png,D556560,negative,D8,data\processed\D556560.png,4
D1054834,positive,D8,data\processed\D1054834.png,D1045582,positive,D8,data\processed\D1045582.png,5
D1054855,positive,D9,data\processed\D1054855.png,D1055697,positive,D9,data\processed\D1055697.png,1
D1054855,positive,D9,data\processed\D1054855.png,D1043352,positive,D9,data\processed\D1043352.png,2
D1054855,positive,D9,data\processed\D1054855.png,D9_gen_bottle,negative,D9,data\processed\D9_gen_bottle.png,3
D1054855,positive,D9,data\processed\D1054855.png,D1054284,positive,D9,data\processed\D1054284.png,4
D1054855,positive,D9,data\processed\D1054855.png,D1042157,positive,D9,data\processed\D1042157.png,5
D1054913,positive,D12,data\processed\D1054913.png,D12_gen_bus,negative,D12,data\processed\D12_gen_bus.png,1
D1054913,positive,D12,data\processed\D1054913.png,D552529,negative,D12,data\processed\D552529.png,2
D1054913,positive,D12,data\processed\D1054913.png,D1051779,positive,D12,data\processed\D1051779.png,3
D1054913,positive,D12,data\processed\D1054913.png,D1051805,positive,D12,data\processed\D1051805.png,4
D1054913,positive,D12,data\processed\D1054913.png,D1052459,positive,D12,data\processed\D1052459.png,5
D1054917,positive,D12,data\processed\D1054917.png,D1055822,positive,D12,data\processed\D1055822.png,1
D1054917,positive,D12,data\processed\D1054917.png,D12_gen_motorcycle,negative,D12,data\processed\D12_gen_motorcycle.png,2
D1054917,positive,D12,data\processed\D1054917.png,D1050952,positive,D12,data\processed\D1050952.png,3
D1054917,positive,D12,data\processed\D1054917.png,D1051805,positive,D12,data\processed\D1051805.png,4
D1054917,positive,D12,data\processed\D1054917.png,D1055796,positive,D12,data\processed\D1055796.png,5
D1055034,positive,D14,data\processed\D1055034.png,D14_gen_phone,negative,D14,data\processed\D14_gen_phone.png,1
D1055034,positive,D14,data\processed\D1055034.png,D1055965,positive,D14,data\processed\D1055965.png,2
D1055034,positive,D14,data\processed\D1055034.png,D555158,negative,D14,data\processed\D555158.png,3
D1055034,positive,D14,data\processed\D1055034.png,D1055966,positive,D14,data\processed\D1055966.png,4
D1055034,positive,D14,data\processed\D1055034.png,D14_gen_keyboard,negative,D14,data\processed\D14_gen_keyboard.png,5
D1055045,positive,D14,data\processed\D1055045.png,D557695,negative,D14,data\processed\D557695.png,1
D1055045,positive,D14,data\processed\D1055045.png,D1053191,positive,D14,data\processed\D1053191.png,2
D1055045,positive,D14,data\processed\D1055045.png,D558217,negative,D14,data\processed\D558217.png,3
D1055045,positive,D14,data\processed\D1055045.png,D1055966,positive,D14,data\processed\D1055966.png,4
D1055045,positive,D14,data\processed\D1055045.png,D1055965,positive,D14,data\processed\D1055965.png,5
D1055070,positive,D14,data\processed\D1055070.png,D14_gen_laptop,negative,D14,data\processed\D14_gen_laptop.png,1
D1055070,positive,D14,data\processed\D1055070.png,D1055910,positive,D14,data\processed\D1055910.png,2
D1055070,positive,D14,data\processed\D1055070.png,D1055965,positive,D14,data\processed\D1055965.png,3
D1055070,positive,D14,data\processed\D1055070.png,D554118,negative,D14,data\processed\D554118.png,4
D1055070,positive,D14,data\processed\D1055070.png,D14_gen_desktop,negative,D14,data\processed\D14_gen_desktop.png,5
D1055242,positive,D23,data\processed\D1055242.png,D23_gen_bathtub,negative,D23,data\processed\D23_gen_bathtub.png,1
D1055242,positive,D23,data\processed\D1055242.png,D1051327,positive,D23,data\processed\D1051327.png,2
D1055242,positive,D23,data\processed\D1055242.png,D554238,negative,D23,data\processed\D554238.png,3
D1055242,positive,D23,data\processed\D1055242.png,D1056167,positive,D23,data\processed\D1056167.png,4
D1055242,positive,D23,data\processed\D1055242.png,D551335,negative,D23,data\processed\D551335.png,5
D1055245,positive,D23,data\processed\D1055245.png,D1050406,positive,D23,data\processed\D1050406.png,1
D1055245,positive,D23,data\processed\D1055245.png,D556318,negative,D23,data\processed\D556318.png,2
D1055245,positive,D23,data\processed\D1055245.png,D23_gen_bucket,negative,D23,data\processed\D23_gen_bucket.png,3
D1055245,positive,D23,data\processed\D1055245.png,D23_gen_bathtub,negative,D23,data\processed\D23_gen_bathtub.png,4
D1055245,positive,D23,data\processed\D1055245.png,D1056164,positive,D23,data\processed\D1056164.png,5
D1055290,positive,D24,data\processed\D1055290.png,D548834,negative,D24,data\processed\D548834.png,1
D1055290,positive,D24,data\processed\D1055290.png,D1050475,positive,D24,data\processed\D1050475.png,2
D1055290,positive,D24,data\processed\D1055290.png,D1051411,positive,D24,data\processed\D1051411.png,3
D1055290,positive,D24,data\processed\D1055290.png,D556914,negative,D24,data\processed\D556914.png,4
D1055290,positive,D24,data\processed\D1055290.png,D1049406,positive,D24,data\processed\D1049406.png,5
D1055295,positive,D24,data\processed\D1055295.png,D1055290,positive,D24,data\processed\D1055290.png,1
D1055295,positive,D24,data\processed\D1055295.png,D24_gen_syringe,negative,D24,data\processed\D24_gen_syringe.png,2
D1055295,positive,D24,data\processed\D1055295.png,D24_gen_thermometer,negative,D24,data\processed\D24_gen_thermometer.png,3
D1055295,positive,D24,data\processed\D1055295.png,D548834,negative,D24,data\processed\D548834.png,4
D1055295,positive,D24,data\processed\D1055295.png,D1054033,positive,D24,data\processed\D1054033.png,5
D1055309,positive,D24,data\processed\D1055309.png,D1050475,positive,D24,data\processed\D1050475.png,1
D1055309,positive,D24,data\processed\D1055309.png,D24_gen_syringe,negative,D24,data\processed\D24_gen_syringe.png,2
D1055309,positive,D24,data\processed\D1055309.png,D24_gen_pill,negative,D24,data\processed\D24_gen_pill.png,3
D1055309,positive,D24,data\processed\D1055309.png,D549328,negative,D24,data\processed\D549328.png,4
D1055309,positive,D24,data\processed\D1055309.png,D1054574,positive,D24,data\processed\D1054574.png,5
D1055350,positive,D26,data\processed\D1055350.png,D1056301,positive,D26,data\processed\D1056301.png,1
D1055350,positive,D26,data\processed\D1055350.png,D1054093,positive,D26,data\processed\D1054093.png,2
D1055350,positive,D26,data\processed\D1055350.png,D558388,negative,D26,data\processed\D558388.png,3
D1055350,positive,D26,data\processed\D1055350.png,D1056290,positive,D26,data\processed\D1056290.png,4
D1055350,positive,D26,data\processed\D1055350.png,D550868,negative,D26,data\processed\D550868.png,5
D1055534,positive,D6,data\processed\D1055534.png,D6_gen_mirror,negative,D6,data\processed\D6_gen_mirror.png,1
D1055534,positive,D6,data\processed\D1055534.png,D1054730,positive,D6,data\processed\D1054730.png,2
D1055534,positive,D6,data\processed\D1055534.png,D553871,negative,D6,data\processed\D553871.png,3
D1055534,positive,D6,data\processed\D1055534.png,D1050773,positive,D6,data\processed\D1050773.png,4
D1055534,positive,D6,data\processed\D1055534.png,D1055593,positive,D6,data\processed\D1055593.png,5
D1055570,positive,D6,data\processed\D1055570.png,D1050765,positive,D6,data\processed\D1050765.png,1
D1055570,positive,D6,data\processed\D1055570.png,D6_gen_pillow,negative,D6,data\processed\D6_gen_pillow.png,2
D1055570,positive,D6,data\processed\D1055570.png,D1049700,positive,D6,data\processed\D1049700.png,3
D1055570,positive,D6,data\processed\D1055570.png,D1055534,positive,D6,data\processed\D1055534.png,4
D1055570,positive,D6,data\processed\D1055570.png,D1050773,positive,D6,data\processed\D1050773.png,5
D1055593,positive,D6,data\processed\D1055593.png,D555945,negative,D6,data\processed\D555945.png,1
D1055593,positive,D6,data\processed\D1055593.png,D6_gen_table,negative,D6,data\processed\D6_gen_table.png,2
D1055593,positive,D6,data\processed\D1055593.png,D1054737,positive,D6,data\processed\D1054737.png,3
D1055593,positive,D6,data\processed\D1055593.png,D1050773,positive,D6,data\processed\D1050773.png,4
D1055593,positive,D6,data\processed\D1055593.png,D1055609,positive,D6,data\processed\D1055609.png,5
D1055609,positive,D6,data\processed\D1055609.png,D1051626,positive,D6,data\processed\D1051626.png,1
D1055609,positive,D6,data\processed\D1055609.png,D6_gen_chair,negative,D6,data\processed\D6_gen_chair.png,2
D1055609,positive,D6,data\processed\D1055609.png,D1054730,positive,D6,data\processed\D1054730.png,3
D1055609,positive,D6,data\processed\D1055609.png,D553871,negative,D6,data\processed\D553871.png,4
D1055609,positive,D6,data\processed\D1055609.png,D557534,negative,D6,data\processed\D557534.png,5
D1055656,positive,D8,data\processed\D1055656.png,D1054822,positive,D8,data\processed\D1054822.png,1
D1055656,positive,D8,data\processed\D1055656.png,D553462,negative,D8,data\processed\D553462.png,2
D1055656,positive,D8,data\processed\D1055656.png,D1052987,positive,D8,data\processed\D1052987.png,3
D1055656,positive,D8,data\processed\D1055656.png,D8_gen_screwdriver,negative,D8,data\processed\D8_gen_screwdriver.png,4
D1055656,positive,D8,data\processed\D1055656.png,D1053694,positive,D8,data\processed\D1053694.png,5
D1055697,positive,D9,data\processed\D1055697.png,D551554,negative,D9,data\processed\D551554.png,1
D1055697,positive,D9,data\processed\D1055697.png,D1051730,positive,D9,data\processed\D1051730.png,2
D1055697,positive,D9,data\processed\D1055697.png,D1043352,positive,D9,data\processed\D1043352.png,3
D1055697,positive,D9,data\processed\D1055697.png,D1054855,positive,D9,data\processed\D1054855.png,4
D1055697,positive,D9,data\processed\D1055697.png,D9_gen_bottle,negative,D9,data\processed\D9_gen_bottle.png,5
D1055773,positive,D12,data\processed\D1055773.png,D1051771,positive,D12,data\processed\D1051771.png,1
D1055773,positive,D12,data\processed\D1055773.png,D1050952,positive,D12,data\processed\D1050952.png,2
D1055773,positive,D12,data\processed\D1055773.png,D558118,negative,D12,data\processed\D558118.png,3
D1055773,positive,D12,data\processed\D1055773.png,D1055796,positive,D12,data\processed\D1055796.png,4
D1055773,positive,D12,data\processed\D1055773.png,D553067,negative,D12,data\processed\D553067.png,5
D1055796,positive,D12,data\processed\D1055796.png,D558118,negative,D12,data\processed\D558118.png,1
D1055796,positive,D12,data\processed\D1055796.png,D1050952,positive,D12,data\processed\D1050952.png,2
D1055796,positive,D12,data\processed\D1055796.png,D1052459,positive,D12,data\processed\D1052459.png,3
D1055796,positive,D12,data\processed\D1055796.png,D553067,negative,D12,data\processed\D553067.png,4
D1055796,positive,D12,data\processed\D1055796.png,D1051771,positive,D12,data\processed\D1051771.png,5
D1055822,positive,D12,data\processed\D1055822.png,D1054917,positive,D12,data\processed\D1054917.png,1
D1055822,positive,D12,data\processed\D1055822.png,D1051805,positive,D12,data\processed\D1051805.png,2
D1055822,positive,D12,data\processed\D1055822.png,D12_gen_bus,negative,D12,data\processed\D12_gen_bus.png,3
D1055822,positive,D12,data\processed\D1055822.png,D12_gen_bicycle,negative,D12,data\processed\D12_gen_bicycle.png,4
D1055822,positive,D12,data\processed\D1055822.png,D1055773,positive,D12,data\processed\D1055773.png,5
D1055839,positive,D12,data\processed\D1055839.png,D1055796,positive,D12,data\processed\D1055796.png,1
D1055839,positive,D12,data\processed\D1055839.png,D1052459,positive,D12,data\processed\D1052459.png,2
D1055839,positive,D12,data\processed\D1055839.png,D12_gen_bicycle,negative,D12,data\processed\D12_gen_bicycle.png,3
D1055839,positive,D12,data\processed\D1055839.png,D553054,negative,D12,data\processed\D553054.png,4
D1055839,positive,D12,data\processed\D1055839.png,D1054917,positive,D12,data\processed\D1054917.png,5
D1055910,positive,D14,data\processed\D1055910.png,D1055965,positive,D14,data\processed\D1055965.png,1
D1055910,positive,D14,data\processed\D1055910.png,D554118,negative,D14,data\processed\D554118.png,2
D1055910,positive,D14,data\processed\D1055910.png,D14_gen_desktop,negative,D14,data\processed\D14_gen_desktop.png,3
D1055910,positive,D14,data\processed\D1055910.png,D557695,negative,D14,data\processed\D557695.png,4
D1055910,positive,D14,data\processed\D1055910.png,D1055070,positive,D14,data\processed\D1055070.png,5
D1055927,positive,D14,data\processed\D1055927.png,D1053201,positive,D14,data\processed\D1053201.png,1
D1055927,positive,D14,data\processed\D1055927.png,D555647,negative,D14,data\processed\D555647.png,2
D1055927,positive,D14,data\processed\D1055927.png,D14_gen_desktop,negative,D14,data\processed\D14_gen_desktop.png,3
D1055927,positive,D14,data\processed\D1055927.png,D1053185,positive,D14,data\processed\D1053185.png,4
D1055927,positive,D14,data\processed\D1055927.png,D1055965,positive,D14,data\processed\D1055965.png,5
D1055965,positive,D14,data\processed\D1055965.png,D1055910,positive,D14,data\processed\D1055910.png,1
D1055965,positive,D14,data\processed\D1055965.png,D554118,negative,D14,data\processed\D554118.png,2
D1055965,positive,D14,data\processed\D1055965.png,D558217,negative,D14,data\processed\D558217.png,3
D1055965,positive,D14,data\processed\D1055965.png,D14_gen_desktop,negative,D14,data\processed\D14_gen_desktop.png,4
D1055965,positive,D14,data\processed\D1055965.png,D1053201,positive,D14,data\processed\D1053201.png,5
D1055966,positive,D14,data\processed\D1055966.png,D1055045,positive,D14,data\processed\D1055045.png,1
D1055966,positive,D14,data\processed\D1055966.png,D558217,negative,D14,data\processed\D558217.png,2
D1055966,positive,D14,data\processed\D1055966.png,D1053201,positive,D14,data\processed\D1053201.png,3
D1055966,positive,D14,data\processed\D1055966.png,D1055965,positive,D14,data\processed\D1055965.png,4
D1055966,positive,D14,data\processed\D1055966.png,D1053191,positive,D14,data\processed\D1053191.png,5
D1056136,positive,D23,data\processed\D1056136.png,D23_gen_fan,negative,D23,data\processed\D23_gen_fan.png,1
D1056136,positive,D23,data\processed\D1056136.png,D556318,negative,D23,data\processed\D556318.png,2
D1056136,positive,D23,data\processed\D1056136.png,D1051295,positive,D23,data\processed\D1051295.png,3
D1056136,positive,D23,data\processed\D1056136.png,D1055242,positive,D23,data\processed\D1055242.png,4
D1056136,positive,D23,data\processed\D1056136.png,D23_gen_bathtub,negative,D23,data\processed\D23_gen_bathtub.png,5
D1056164,positive,D23,data\processed\D1056164.png,D1056198,positive,D23,data\processed\D1056198.png,1
D1056164,positive,D23,data\processed\D1056164.png,D23_gen_bathtub,negative,D23,data\processed\D23_gen_bathtub.png,2
D1056164,positive,D23,data\processed\D1056164.png,D1054542,positive,D23,data\processed\D1054542.png,3
D1056164,positive,D23,data\processed\D1056164.png,D1051327,positive,D23,data\processed\D1051327.png,4
D1056164,positive,D23,data\processed\D1056164.png,D551335,negative,D23,data\processed\D551335.png,5
D1056167,positive,D23,data\processed\D1056167.png,D551742,negative,D23,data\processed\D551742.png,1
D1056167,positive,D23,data\processed\D1056167.png,D550813,negative,D23,data\processed\D550813.png,2
D1056167,positive,D23,data\processed\D1056167.png,D23_gen_showerhead,negative,D23,data\processed\D23_gen_showerhead.png,3
D1056167,positive,D23,data\processed\D1056167.png,D1055245,positive,D23,data\processed\D1055245.png,4
D1056167,positive,D23,data\processed\D1056167.png,D1056164,positive,D23,data\processed\D1056164.png,5
D1056198,positive,D23,data\processed\D1056198.png,D551335,negative,D23,data\processed\D551335.png,1
D1056198,positive,D23,data\processed\D1056198.png,D1056136,positive,D23,data\processed\D1056136.png,2
D1056198,positive,D23,data\processed\D1056198.png,D1051295,positive,D23,data\processed\D1051295.png,3
D1056198,positive,D23,data\processed\D1056198.png,D23_gen_bucket,negative,D23,data\processed\D23_gen_bucket.png,4
D1056198,positive,D23,data\processed\D1056198.png,D23_gen_showerhead,negative,D23,data\processed\D23_gen_showerhead.png,5
D1056227,positive,D24,data\processed\D1056227.png,D1054574,positive,D24,data\processed\D1054574.png,1
D1056227,positive,D24,data\processed\D1056227.png,D548834,negative,D24,data\processed\D548834.png,2
D1056227,positive,D24,data\processed\D1056227.png,D552249,negative,D24,data\processed\D552249.png,3
D1056227,positive,D24,data\processed\D1056227.png,D555254,negative,D24,data\processed\D555254.png,4
D1056227,positive,D24,data\processed\D1056227.png,D24_gen_thermometer,negative,D24,data\processed\D24_gen_thermometer.png,5
D1056279,positive,D26,data\processed\D1056279.png,D1054602,positive,D26,data\processed\D1054602.png,1
D1056279,positive,D26,data\processed\D1056279.png,D1056290,positive,D26,data\processed\D1056290.png,2
D1056279,positive,D26,data\processed\D1056279.png,D550874,negative,D26,data\processed\D550874.png,3
D1056279,positive,D26,data\processed\D1056279.png,D1051473,positive,D26,data\processed\D1051473.png,4
D1056279,positive,D26,data\processed\D1056279.png,D1050503,positive,D26,data\processed\D1050503.png,5
D1056290,positive,D26,data\processed\D1056290.png,D558388,negative,D26,data\processed\D558388.png,1
D1056290,positive,D26,data\processed\D1056290.png,D1055350,positive,D26,data\processed\D1055350.png,2
D1056290,positive,D26,data\processed\D1056290.png,D1054093,positive,D26,data\processed\D1054093.png,3
D1056290,positive,D26,data\processed\D1056290.png,D1056301,positive,D26,data\processed\D1056301.png,4
D1056290,positive,D26,data\processed\D1056290.png,D26_gen_star,negative,D26,data\processed\D26_gen_star.png,5
D1056301,positive,D26,data\processed\D1056301.png,D1050503,positive,D26,data\processed\D1050503.png,1
D1056301,positive,D26,data\processed\D1056301.png,D26_gen_star,negative,D26,data\processed\D26_gen_star.png,2
D1056301,positive,D26,data\processed\D1056301.png,D26_gen_sparkle,negative,D26,data\processed\D26_gen_sparkle.png,3
D1056301,positive,D26,data\processed\D1056301.png,D550868,negative,D26,data\processed\D550868.png,4
D1056301,positive,D26,data\processed\D1056301.png,D549866,negative,D26,data\processed\D549866.png,5
D555056,negative,D12,data\processed\D555056.png,D556103,negative,D12,data\processed\D556103.png,1
D555056,negative,D12,data\processed\D555056.png,D552529,negative,D12,data\processed\D552529.png,2
D555056,negative,D12,data\processed\D555056.png,D12_gen_wheel,negative,D12,data\processed\D12_gen_wheel.png,3
D555056,negative,D12,data\processed\D555056.png,D12_gen_truck,negative,D12,data\processed\D12_gen_truck.png,4
D555056,negative,D12,data\processed\D555056.png,D1051771,positive,D12,data\processed\D1051771.png,5
D551554,negative,D9,data\processed\D551554.png,D1051730,positive,D9,data\processed\D1051730.png,1
D551554,negative,D9,data\processed\D551554.png,D1055697,positive,D9,data\processed\D1055697.png,2
D551554,negative,D9,data\processed\D551554.png,D9_gen_bottle,negative,D9,data\processed\D9_gen_bottle.png,3
D551554,negative,D9,data\processed\D551554.png,D1043352,positive,D9,data\processed\D1043352.png,4
D551554,negative,D9,data\processed\D551554.png,D1042123,positive,D9,data\processed\D1042123.png,5
D557097,negative,D8,data\processed\D557097.png,D8_gen_wrench,negative,D8,data\processed\D8_gen_wrench.png,1
D557097,negative,D8,data\processed\D557097.png,D8_gen_hammer,negative,D8,data\processed\D8_gen_hammer.png,2
D557097,negative,D8,data\processed\D557097.png,D1053002,positive,D8,data\processed\D1053002.png,3
D557097,negative,D8,data\processed\D557097.png,D553462,negative,D8,data\processed\D553462.png,4
D557097,negative,D8,data\processed\D557097.png,D1055656,positive,D8,data\processed\D1055656.png,5
D557928,negative,D6,data\processed\D557928.png,D1050765,positive,D6,data\processed\D1050765.png,1
D557928,negative,D6,data\processed\D557928.png,D6_gen_mirror,negative,D6,data\processed\D6_gen_mirror.png,2
D557928,negative,D6,data\processed\D557928.png,D1054730,positive,D6,data\processed\D1054730.png,3
D557928,negative,D6,data\processed\D557928.png,D6_gen_bed,negative,D6,data\processed\D6_gen_bed.png,4
D557928,negative,D6,data\processed\D557928.png,D6_gen_sofa,negative,D6,data\processed\D6_gen_sofa.png,5
D556318,negative,D23,data\processed\D556318.png,D23_gen_fan,negative,D23,data\processed\D23_gen_fan.png,1
D556318,negative,D23,data\processed\D556318.png,D1051327,positive,D23,data\processed\D1051327.png,2
D556318,negative,D23,data\processed\D556318.png,D555238,negative,D23,data\processed\D555238.png,3
D556318,negative,D23,data\processed\D556318.png,D1050408,positive,D23,data\processed\D1050408.png,4
D556318,negative,D23,data\processed\D556318.png,D551335,negative,D23,data\processed\D551335.png,5
D552529,negative,D12,data\processed\D552529.png,D1052459,positive,D12,data\processed\D1052459.png,1
D552529,negative,D12,data\processed\D552529.png,D1054913,positive,D12,data\processed\D1054913.png,2
D552529,negative,D12,data\processed\D552529.png,D1054917,positive,D12,data\processed\D1054917.png,3
D552529,negative,D12,data\processed\D552529.png,D12_gen_truck,negative,D12,data\processed\D12_gen_truck.png,4
D552529,negative,D12,data\processed\D552529.png,D1055796,positive,D12,data\processed\D1055796.png,5
D554238,negative,D23,data\processed\D554238.png,D555238,negative,D23,data\processed\D555238.png,1
D554238,negative,D23,data\processed\D554238.png,D1055242,positive,D23,data\processed\D1055242.png,2
D554238,negative,D23,data\processed\D554238.png,D556318,negative,D23,data\processed\D556318.png,3
D554238,negative,D23,data\processed\D554238.png,D23_gen_toilet,negative,D23,data\processed\D23_gen_toilet.png,4
D554238,negative,D23,data\processed\D554238.png,D23_gen_bucket,negative,D23,data\processed\D23_gen_bucket.png,5
D558388,negative,D26,data\processed\D558388.png,D1054093,positive,D26,data\processed\D1054093.png,1
D558388,negative,D26,data\processed\D558388.png,D1056301,positive,D26,data\processed\D1056301.png,2
D558388,negative,D26,data\processed\D558388.png,D1056290,positive,D26,data\processed\D1056290.png,3
D558388,negative,D26,data\processed\D558388.png,D1048511,positive,D26,data\processed\D1048511.png,4
D558388,negative,D26,data\processed\D558388.png,D1054615,positive,D26,data\processed\D1054615.png,5
D553270,negative,D26,data\processed\D553270.png,D1054615,positive,D26,data\processed\D1054615.png,1
D553270,negative,D26,data\processed\D553270.png,D1050559,positive,D26,data\processed\D1050559.png,2
D553270,negative,D26,data\processed\D553270.png,D1048511,positive,D26,data\processed\D1048511.png,3
D553270,negative,D26,data\processed\D553270.png,D1056279,positive,D26,data\processed\D1056279.png,4
D553270,negative,D26,data\processed\D553270.png,D1051473,positive,D26,data\processed\D1051473.png,5
D556479,negative,D6,data\processed\D556479.png,D1055534,positive,D6,data\processed\D1055534.png,1
D556479,negative,D6,data\processed\D556479.png,D1055570,positive,D6,data\processed\D1055570.png,2
D556479,negative,D6,data\processed\D556479.png,D557928,negative,D6,data\processed\D557928.png,3
D556479,negative,D6,data\processed\D556479.png,D555945,negative,D6,data\processed\D555945.png,4
D556479,negative,D6,data\processed\D556479.png,D6_gen_sofa,negative,D6,data\processed\D6_gen_sofa.png,5
D557263,negative,D14,data\processed\D557263.png,D14_gen_keyboard,negative,D14,data\processed\D14_gen_keyboard.png,1
D557263,negative,D14,data\processed\D557263.png,D554118,negative,D14,data\processed\D554118.png,2
D557263,negative,D14,data\processed\D557263.png,D1055034,positive,D14,data\processed\D1055034.png,3
D557263,negative,D14,data\processed\D557263.png,D1055910,positive,D14,data\processed\D1055910.png,4
D557263,negative,D14,data\processed\D557263.png,D1051888,positive,D14,data\processed\D1051888.png,5
D549328,negative,D24,data\processed\D549328.png,D1054584,positive,D24,data\processed\D1054584.png,1
D549328,negative,D24,data\processed\D549328.png,D1051385,positive,D24,data\processed\D1051385.png,2
D549328,negative,D24,data\processed\D549328.png,D556914,negative,D24,data\processed\D556914.png,3
D549328,negative,D24,data\processed\D549328.png,D558354,negative,D24,data\processed\D558354.png,4
D549328,negative,D24,data\processed\D549328.png,D1050455,positive,D24,data\processed\D1050455.png,5
D550813,negative,D23,data\processed\D550813.png,D23_gen_faucet,negative,D23,data\processed\D23_gen_faucet.png,1
D550813,negative,D23,data\processed\D550813.png,D23_gen_bathtub,negative,D23,data\processed\D23_gen_bathtub.png,2
D550813,negative,D23,data\processed\D550813.png,D1054542,positive,D23,data\processed\D1054542.png,3
D550813,negative,D23,data\processed\D550813.png,D1056164,positive,D23,data\processed\D1056164.png,4
D550813,negative,D23,data\processed\D550813.png,D23_gen_showerhead,negative,D23,data\processed\D23_gen_showerhead.png,5
D555945,negative,D6,data\processed\D555945.png,D6_gen_table,negative,D6,data\processed\D6_gen_table.png,1
D555945,negative,D6,data\processed\D555945.png,D1055593,positive,D6,data\processed\D1055593.png,2
D555945,negative,D6,data\processed\D555945.png,D6_gen_pillow,negative,D6,data\processed\D6_gen_pillow.png,3
D555945,negative,D6,data\processed\D555945.png,D1050773,positive,D6,data\processed\D1050773.png,4
D555945,negative,D6,data\processed\D555945.png,D1055609,positive,D6,data\processed\D1055609.png,5
D553462,negative,D8,data\processed\D553462.png,D1055656,positive,D8,data\processed\D1055656.png,1
D553462,negative,D8,data\processed\D553462.png,D1052987,positive,D8,data\processed\D1052987.png,2
D553462,negative,D8,data\processed\D553462.png,D1054822,positive,D8,data\processed\D1054822.png,3
D553462,negative,D8,data\processed\D553462.png,D8_gen_screwdriver,negative,D8,data\processed\D8_gen_screwdriver.png,4
D553462,negative,D8,data\processed\D553462.png,D8_gen_saw,negative,D8,data\processed\D8_gen_saw.png,5
D556560,negative,D8,data\processed\D556560.png,D1047665,positive,D8,data\processed\D1047665.png,1
D556560,negative,D8,data\processed\D556560.png,D8_gen_screwdriver,negative,D8,data\processed\D8_gen_screwdriver.png,2
D556560,negative,D8,data\processed\D556560.png,D1053694,positive,D8,data\processed\D1053694.png,3
D556560,negative,D8,data\processed\D556560.png,D1047681,positive,D8,data\processed\D1047681.png,4
D556560,negative,D8,data\processed\D556560.png,D1055656,positive,D8,data\processed\D1055656.png,5
D558217,negative,D14,data\processed\D558217.png,D1053191,positive,D14,data\processed\D1053191.png,1
D558217,negative,D14,data\processed\D558217.png,D1055965,positive,D14,data\processed\D1055965.png,2
D558217,negative,D14,data\processed\D558217.png,D1055045,positive,D14,data\processed\D1055045.png,3
D558217,negative,D14,data\processed\D558217.png,D1055966,positive,D14,data\processed\D1055966.png,4
